"";"m1";"m2";"chr";"pos";"lod"
"2886";"Arid2";"Lgals3";"14";24,600001;3,26520969800962
"2887";"Ttll13";"Rtp4";"16";14,550001;5,13706938339431
"2888";"Eif4e";"Npc2";"12";39,370003;3,77404713132158
"2889";"Wdr67";"Anxa5";"3";17,460001;3,57430216927577
"2890";"Scin";"Rap2b";"3";29,810002;4,21606749619225
"2891";"Jmjd6";"Wdr1";"5";20,630001;3,00855191899899
"2892";"Mgst2";"Hsp90ab1";"17";22,590001;3,09307258157433
"2893";"Snupn";"Ptprc";"1";60,730007;3,21476736507577
"2894";"Anks3";"Apoe";"7";9,940001;3,26958354122705
"2895";"Slfn3";"arpc1b";"5";85,030006;3,1419144386869
"2896";"Slfn3";"Nme2";"11";58,880008;3,47248638298675
"2897";"Hcn2";"Pik3r5";"11";41,690005;3,8581579352714
"2898";"Rgs18";"Srgn";"10";32,420003;3,52534001178483
"2899";"Accn1";"Gnb2l1";"11";28,770002;4,29460230877106
"2900";"Il10rb";"App";"16";46,920004;3,0829940132047
"2901";"Cd5";"Klf6";"13";2,94;3,4090358471671
"2902";"Mmp12";"Fau";"19";4,340001;4,47731655204941
"2903";"Tpr";"Ptma";"1";43,960005;4,802196186208
"2904";"Gnpda1";"Cd14";"18";19,46;3,63913735589993
"2905";"Hddc3";"Iqgap1";"7";45,680005;6,22649650125774
"2906";"Slc35a2";"Rmrp";"4";23,040001;3,58451117907178
"2907";"Slc35a2";"Ccrl2";"9";60,920005;3,83614551405658
"2908";"Tbc1d30";"sdcbp";"4";2,91;3,23303256439381
"2909";"Bnip3l";"Ptma";"1";43,960005;3,7753733543107
"2910";"Cxcl2";"sdcbp";"4";2,91;5,77467991541711
"2911";"Cwc22";"Spi1";"2";50,440003;5,04065632437469
"2912";"Rcan1";"Mx2";"16";57,510005;4,95719640871853
"2913";"Abcc2";"Cd274";"19";23,880004;3,83005895961097
"2914";"Slc25a35";"arpc1b";"5";85,030006;3,31164877308907
"2915";"Slc25a35";"Grina";"15";35,590001;4,72396731381387
"2916";"Serinc4";"Atp6v1g1";"4";34,010002;3,74761223455315
"2917";"Ddx43";"Eef1a1";"9";43,650004;3,67529885479304
"2918";"Gbp10";"Tnfaip2";"12";60,990006;3,99198866903267
"2919";"Rftn2";"Rnf149";"1";18,330001;4,68644044039553
"2920";"Rftn2";"arpc1b";"5";85,030006;3,2979787939378
"2921";"Sall3";"Ccrl2";"9";60,920005;4,50911709248944
"2922";"Rbmx";"Cmpk2";"12";9,691001;4,64792623122258
"2923";"Slco1b2";"Gnb2l1";"11";28,770002;4,29460230877106
"2924";"Myo3b";"Rpl24";"16";33,740003;8,41222744023532
"2925";"Fmn1";"Cd44";"2";54,130004;7,161461741872
"2926";"Col1a1";"App";"16";46,920004;5,72725162004517
"2927";"Dusp14";"arpc1b";"5";85,030006;3,09314685745515
"2928";"Dusp14";"Nme2";"11";58,880008;4,50069002414746
"2929";"Anxa8";"Gnb2l1";"11";28,770002;4,29460230877107
"2930";"Fam168a";"Tfec";"6";7,61;3,07007794846615
"2931";"Wnk4";"sdcbp";"4";2,91;3,67793295684061
"2932";"Wnk4";"Ppp1ca";"19";3,89;5,8086305495711
"2933";"Sync";"Gnb2l1";"11";28,770002;4,10459447854576
"2934";"A630072M18Rik";"Hmgb2";"8";29,900002;3,22520056959818
"2935";"Mrps16";"arpc1b";"5";85,030006;3,27077586230472
"2936";"Naa25";"Ptma";"1";43,960005;3,09348493465725
"2937";"Gabpb2";"Tor1aip1";"1";67,690008;3,00796556991765
"2938";"Cd4";"Cd274";"19";23,880004;3,85501549743503
"2939";"Thap3";"Wdr1";"5";20,630001;3,41701805317399
"2940";"Thap3";"Fau";"19";4,340001;3,49052468604514
"2941";"Map3k13";"Gnb2l1";"11";28,770002;4,29460230877106
"2942";"Fam171a1";"Rpl35a";"16";23,590002;3,31216384987776
"2943";"Amotl1";"Rpl35";"2";24,420001;3,20179842237945
"2944";"Amotl1";"Wdr1";"5";20,630001;3,5325975179715
"2945";"Utrn";"Ptma";"1";43,960005;4,36585540509564
"2946";"Gpr183";"Irg1";"14";51,670005;4,67223732941757
"2947";"Lrp2";"Cd274";"19";23,880004;3,02354027434996
"2948";"Pik3r3";"Irg1";"14";51,670005;3,62078474457552
"2949";"Pik3r3";"Cd14";"18";19,46;3,77751674747839
"2950";"Lmna";"Ptma";"1";43,960005;3,2937940048917
"2951";"Chd1l";"Cd53";"3";46,530005;4,2833367806586
"2952";"Mmp28";"Ptprc";"1";60,730007;3,45175406143474
"2953";"Mmp28";"Psme2";"14";28,190002;3,07803354092713
"2954";"Pdcd1";"Anxa5";"3";17,460001;4,53304223901561
"2955";"Qdpr";"Rpl24";"16";33,740003;3,7639645178121
"2956";"Scaf1";"Rps24";"14";14,42;3,6328408394185
"2957";"Gng11";"Rpl10";"X";37,94;3,49211071904338
"2958";"Loxl3";"Irgm1";"11";28,840003;4,53431847814238
"2959";"Plxna2";"Itpkb";"1";84,270009;6,31378332768617
"2960";"Ehf";"rpl9";"5";33,660002;4,29470411144325
"2961";"Ehf";"Tmbim6";"15";56,130003;85,2436985037277
"2962";"Dnajc2";"Irg1";"14";51,670005;3,36481214457228
"2963";"Gm13375";"Aldoa";"7";69,250007;3,83084126296272
"2964";"Jup";"Grn";"11";66,290011;3,16677878318551
"2965";"Slc6a4";"sdcbp";"4";2,91;4,20242467483122
"2966";"Hspb9";"sdcbp";"4";2,91;4,80042186591102
"2967";"BC068157";"Rtp4";"16";14,550001;3,77633422227738
"2968";"Orc1";"Slc6a6";"6";40,730004;3,13614455589436
"2969";"Spata25";"rpl9";"5";33,660002;7,38419258646186
"2970";"Pkia";"Irgm1";"11";28,840003;4,2946010797504
"2971";"Chka";"spp1";"5";50,680004;3,18286308225099
"2972";"Tmem145";"Cd36";"5";8,11;4,29460110290575
"2973";"Itga7";"spp1";"5";50,680004;4,32482885882034
"2974";"Itga7";"Rpl24";"16";33,740003;13,1074687431355
"2975";"Gnb1";"Rps24";"14";14,42;3,60155360679363
"2976";"Gm5617";"Lgals3";"14";24,600001;3,05641892885789
"2977";"F7";"Lamp1";"8";5,73;5,84721649745379
"2978";"Gmcl1";"Grina";"15";35,590001;3,91019341317026
"2979";"Eepd1";"Rps3";"7";54,070006;3,02305646721644
"2980";"Eepd1";"Acp5";"9";8,380001;4,53936943556978
"2981";"Eepd1";"Sat1";"X";72,380002;4,17206349582297
"2982";"Vmn1r172";"Rps3a1";"3";37,830003;4,2946010291459
"2983";"Yeats2";"arpc1b";"5";85,030006;3,05019376911471
"2984";"Gm19897";"sdcbp";"4";2,91;4,14177564813509
"2985";"Xist";"Irg1";"14";51,670005;3,46947290723911
"2986";"Fut11";"Cd36";"5";8,11;3,02551994782342
"2987";"Gas6";"Bc005537";"13";10,680001;4,02166908769841
"2988";"Smad9";"Rps24";"14";14,42;4,84274216718187
"2989";"Smad9";"Rpl24";"16";33,740003;3,09520925725933
"2990";"Cdca2";"Rps11";"7";29,140003;3,23674113189894
"2991";"Cdca2";"Ccl2";"11";49,820007;3,85051189254722
"2992";"Hirip3";"Gnb2l1";"11";28,770002;4,16101032955479
"2993";"Clcn3";"Rpl24";"16";33,740003;3,85267865981751
"2994";"Dnase1";"sdcbp";"4";2,91;3,05584397105721
"2995";"Dnase1";"Cd14";"18";19,46;3,25743779269026
"2996";"Dnase1";"Slc15a3";"19";7,230003;4,40657634525468
"2997";"Rnf113a1";"Rtp4";"16";14,550001;3,46504862558384
"2998";"Muc1";"Lgmn";"12";51,450005;3,35484546611421
"2999";"Entpd6";"Sep15";"3";68,940007;3,49276224304334
"3000";"Entpd6";"Snx3";"10";22,890002;4,68383184464302
"3001";"Entpd6";"Nfkbia";"12";24,000002;3,17342364475206
"3002";"Dlx1";"Pld3";"7";15,920002;3,64431570144785
"3003";"Nid1";"Cd36";"5";8,11;4,29460110290575
"3004";"Exosc3";"tnfrsf1b";"4";78,170005;3,23506700234837
"3005";"Foxs1";"Ccrl2";"9";60,920005;3,00997452312621
"3006";"Slc25a29";"Arpc2";"1";38,490004;3,1911978297188
"3007";"Mrgpra1";"Rps24";"14";14,42;3,33305894636392
"3008";"Rg9mtd3";"Irg1";"14";51,670005;3,61886533084882
"3009";"Vmn1r75";"Cd36";"5";8,11;4,29460110290575
"3010";"Ltbp3";"Aldoa";"7";69,250007;3,38366741699939
"3011";"Supt16h";"Ptma";"1";43,960005;3,58599222580223
"3012";"Prune";"Atp6v1e1";"6";57,010006;3,09341850951532
"3013";"Pnrc1";"Itpkb";"1";84,270009;3,49663829255712
"3014";"Pnrc1";"Pik3r5";"11";41,690005;4,35956632406641
"3015";"Mir147";"rpl9";"5";33,660002;4,29470411144324
"3016";"Mir147";"Tmbim6";"15";56,130003;85,2436985037278
"3017";"Gm14378";"Rpl24";"16";33,740003;8,35377428208247
"3018";"Sh2d3c";"Rpl35";"2";24,420001;3,14125422178334
"3019";"Apbb1ip";"Snx3";"10";22,890002;3,14722988611926
"3020";"Gm16551";"Rpl24";"16";33,740003;9,64329672491464
"3021";"Dhrs3";"arpc1b";"5";85,030006;3,00953438503105
"3022";"Cnot3";"arpc1b";"5";85,030006;3,26050606914146
"3023";"Cnot3";"Rpl24";"16";33,740003;3,34532486087561
"3024";"Magee1";"Ctss";"3";40,740004;3,41246471453296
"3025";"Rnft2";"Irgm1";"11";28,840003;4,29460107975039
"3026";"Csrnp3";"Arpc2";"1";38,490004;3,9387529275434
"3027";"Ceacam1";"Apoe";"7";9,940001;6,958146685443
"3028";"Il1rap";"Ccrl2";"9";60,920005;3,01901661361976
"3029";"Gm8579";"Rpl24";"16";33,740003;6,291505565215
"3030";"Psma1";"Il10ra";"9";24,840002;3,33505536150504
"3031";"Ctss";"Cd14";"18";19,46;3,54984434461869
"3032";"Tspan1";"Cd36";"5";8,11;3,83869327835615
"3033";"Espl1";"Tfec";"6";7,61;3,39463181121233
"3034";"Polr3g";"Gapdh";"6";59,320007;4,1066165010534
"3035";"Rab13";"Ptprc";"1";60,730007;3,19459876493938
"3036";"Rab13";"Ccl2";"11";49,820007;3,41870553526105
"3037";"Slc25a16";"Cd274";"19";23,880004;3,11736298691149
"3038";"Cxcl13";"sdcbp";"4";2,91;3,48876886893325
"3039";"Cxcl13";"Aldoa";"7";69,250007;3,03812257974852
"3040";"BC017158";"spp1";"5";50,680004;4,17178453656816
"3041";"BC017158";"Nme2";"11";58,880008;3,1201273776645
"3042";"Necap1";"Gapdh";"6";59,320007;4,5025010085301
"3043";"Slc12a9";"Rps18";"17";17,98;3,03929740300689
"3044";"Vps13b";"Cyba";"8";71,040005;3,14249939599782
"3045";"Tmem9b";"Npc2";"12";39,370003;4,47739430042528
"3046";"Tfap2c";"Cd36";"5";8,11;4,29460110290575
"3047";"Ifna14";"Plek";"11";9,41;3,76648385228508
"3048";"Ifna14";"Rpl24";"16";33,740003;5,3699097932045
"3049";"AI661453";"Irgm1";"11";28,840003;3,65846492042129
"3050";"Sema5b";"Gnb2l1";"11";28,770002;4,29460230877106
"3051";"Cenpc1";"Atp6v1g1";"4";34,010002;4,05165930180198
"3052";"Cox6b1";"Ptma";"1";43,960005;3,15650138105431
"3053";"Rhou";"Cyba";"8";71,040005;5,29957597441934
"3054";"Rhou";"Snx3";"10";22,890002;3,19862990126977
"3055";"Dennd1b";"Ptprc";"1";60,730007;3,97578413576634
"3056";"Eif2s3y";"Irg1";"14";51,670005;3,17944113273634
"3057";"Igf1";"Tnfaip3";"10";8,08;4,45692598483825
"3058";"Myo16";"Rps3a1";"3";37,830003;18,0644824819808
"3059";"Myo16";"Mtpn";"6";15,270001;3,2404608590452
"3060";"Myo16";"Nfkbia";"12";24,000002;3,58451215636601
"3061";"Myo16";"Tmbim6";"15";56,130003;3,11450917997496
"3062";"LOC100642166";"Litaf";"16";6,28;4,11083985036071
"3063";"Sgol1";"Atp5a1";"18";52,380004;3,17136880509686
"3064";"Akr1b3";"sdcbp";"4";2,91;3,95131181708244
"3065";"Atp1a3";"Apoe";"7";9,940001;6,14068153037635
"3066";"Tbc1d2";"Rmrp";"4";23,040001;4,01607976494308
"3067";"Bspry";"Cd36";"5";8,11;4,29460110290575
"3068";"Slc5a3";"Itpkb";"1";84,270009;4,2809025578231
"3069";"Git1";"Irgm1";"11";28,840003;6,40833032617066
"3070";"Noc2l";"Lgals3";"14";24,600001;3,28032270381489
"3071";"Lrrc63";"arpc1b";"5";85,030006;3,25051419133268
"3072";"Uhrf2";"Slc15a3";"19";7,230003;5,87006232579908
"3073";"Rab24";"Eef1a1";"9";43,650004;3,30059071149959
"3074";"Slc26a10";"sdcbp";"4";2,91;5,96578359785588
"3075";"Pramef12";"Gnb2l1";"11";28,770002;4,29460230877106
"3076";"Art4";"Tmbim6";"15";56,130003;5,6697459324826
"3077";"Cyb5rl";"Ccrl2";"9";60,920005;3,56122476669752
"3078";"Sh2d7";"cxcl2";"5";44,780003;3,07153980954795
"3079";"Sh2d7";"Il12b";"11";25,940001;4,30229988177981
"3080";"Tmtc1";"Rap2b";"3";29,810002;5,81720833073247
"3081";"Slco2a1";"sdcbp";"4";2,91;23,7657815217425
"3082";"Vwa1";"Arpc2";"1";38,490004;4,91242517435265
"3083";"Vwa1";"Slc15a3";"19";7,230003;3,24892829794744
"3084";"Bsdc1";"Cd36";"5";8,11;3,21205065713779
"3085";"Sf3a1";"Eef1g";"19";6,040002;3,18252319967975
"3086";"Gm16386";"sdcbp";"4";2,91;9,93962987000394
"3087";"Gm16386";"Ppp1ca";"19";3,89;3,0555409634703
"3088";"LOC100859962";"spp1";"5";50,680004;3,48089619146244
"3089";"Hsf4";"Cd74";"18";34,410001;4,41930802568895
"3090";"Bag6";"Hmgb2";"8";29,900002;3,48999331865024
"3091";"Ccdc127";"Hsp90ab1";"17";22,590001;3,02205971632716
"3092";"Patz1";"Arpc2";"1";38,490004;3,46633737175761
"3093";"Patz1";"Sep15";"3";68,940007;5,26773409176075
"3094";"Lepr";"Cd63";"10";77,190009;3,20943527551187
"3095";"Alg9";"Cox7a2l";"17";53,020004;3,04942545740611
"3096";"Alg9";"Rps4x";"X";45,200001;4,46649330232033
"3097";"Slc39a9";"Tnip1";"11";32,130004;3,24694100640787
"3098";"Pik3r6";"Tnip1";"11";32,130004;3,72974054751899
"3099";"Serpine1";"arpc1b";"5";85,030006;3,21035247941656
"3100";"Gstp2";"Tnip1";"11";32,130004;3,2478722768883
"3101";"St8sia6";"Rpl7a";"2";19,1;7,46968500379048
"3102";"Pgd";"tnfrsf1b";"4";78,170005;4,25239147835861
"3103";"Ruvbl1";"Calr";"8";41,210003;3,36147994557228
"3104";"Slc36a4";"Nrp2";"1";31,350003;3,06013174848171
"3105";"Zfp955a";"isg15";"4";88,610006;3,55885311608676
"3106";"Zfp955a";"Gns";"10";69,620007;4,50505454771688
"3107";"Tmc7";"Eef1a1";"9";43,650004;3,83646867975105
"3108";"Tmc7";"Npc2";"12";39,370003;3,83612718127113
"3109";"Nxph1";"Gnb2l1";"11";28,770002;4,29460230877106
"3110";"Cyth3";"Ptma";"1";43,960005;3,78346165092016
"3111";"Cyth3";"arpc1b";"5";85,030006;3,7309941950181
"3112";"Acap3";"sdcbp";"4";2,91;5,50029148453292
"3113";"Eef1b2";"Ptma";"1";43,960005;3,54551744469439
"3114";"C330013E15Rik";"Tmbim6";"15";56,130003;3,51035890592899
"3115";"Ift27";"Ccrl2";"9";60,920005;5,73703296063124
"3116";"Ccdc25";"Lgals3";"14";24,600001;4,96577747300882
"3117";"Fbxo18";"Rpl7a";"2";19,1;5,23799001346517
"3118";"Fbxo18";"Ctss";"3";40,740004;3,29728035267368
"3119";"Mmp2";"Rpl35a";"16";23,590002;3,68037780720956
"3120";"Arid1b";"Ptprc";"1";60,730007;3,31963442999371
"3121";"Mapk13";"sdcbp";"4";2,91;3,06233534308039
"3122";"Rars2";"Dbi";"1";52,650006;3,16642742948339
"3123";"Fam109b";"Il12b";"11";25,940001;3,80820425515743
"3124";"Oas1f";"sdcbp";"4";2,91;23,7657815217425
"3125";"Slc33a1";"cxcl2";"5";44,780003;3,3380695594562
"3126";"Serpinb9g";"Ell2";"13";40,930004;5,66118468452564
"3127";"St8sia4";"Tnip1";"11";32,130004;3,02580826738902
"3128";"Gm10400";"Cd36";"5";8,11;4,29460078937511
"3129";"Map3k6";"Il1b";"2";62,970005;3,6594568817031
"3130";"Pole";"Pld3";"7";15,920002;4,46879770989103
"3131";"Sirpb1a";"Iqgap1";"7";45,680005;3,56157673523905
"3132";"Fam105a";"Aldoa";"7";69,250007;3,39167770858475
"3133";"Onecut2";"Rap2b";"3";29,810002;5,39267472481266
"3134";"Lox";"Psme2";"14";28,190002;3,93859607116723
"3135";"Lox";"Cd14";"18";19,46;3,1512184214861
"3136";"Pold2";"Tnfaip2";"12";60,990006;3,69904530701507
"3137";"Zfp689";"Prdx1";"4";53,280004;5,94518543597164
"3138";"Tie1";"rpl9";"5";33,660002;3,9592682849096
"3139";"Nr4a2";"Plek";"11";9,41;3,12141400989473
"3140";"Fmo5";"Rpl34";"3";60,550006;4,20685559706576
"3141";"Chpt1";"Syk";"13";27,410003;3,01368061628831
"3142";"Vhl";"sdcbp";"4";2,91;3,05696902003461
"3143";"Atrx";"Ptma";"1";43,960005;3,18967508392786
"3144";"Tor3a";"arpc1b";"5";85,030006;3,32473535904662
"3145";"BC026585";"Rpl24";"16";33,740003;3,05847628562624
"3146";"Susd3";"Ctss";"3";40,740004;3,16657970891843
"3147";"Susd3";"Tnfaip2";"12";60,990006;3,15115178873462
"3148";"Susd3";"Syk";"13";27,410003;3,37596360635404
"3149";"Ear1";"Wdr1";"5";20,630001;5,84999177978107
"3150";"C87198";"rpl9";"5";33,660002;4,29470411144324
"3151";"C87198";"Tmbim6";"15";56,130003;85,2436985037277
"3152";"Stx2";"Cd14";"18";19,46;3,86561313817807
"3153";"Hmg20a";"Tnip1";"11";32,130004;3,20753315470859
"3154";"Setx";"Rpl7a";"2";19,1;3,01022706226127
"3155";"Hexim1";"Arpc2";"1";38,490004;3,18662560029835
"3156";"Hexim1";"Rps11";"7";29,140003;3,42871945341655
"3157";"Cnn1";"Cd36";"5";8,11;4,2946007893751
"3158";"Lrp12";"Grina";"15";35,590001;4,08671676114385
"3159";"Serpinb12";"sdcbp";"4";2,91;6,21154456738956
"3160";"Hist3h2a";"Pik3r5";"11";41,690005;3,42016539141223
"3161";"BC017612";"Rps9";"7";2,13;3,88237569453984
"3162";"AA388235";"Rps18";"17";17,98;3,51004822360137
"3163";"Col18a1";"Wdr1";"5";20,630001;5,16326033230372
"3164";"Dnajc25";"sdcbp";"4";2,91;3,366592406017
"3165";"Bcr";"Rps3";"7";54,070006;3,03646508429508
"3166";"Gm13242";"sdcbp";"4";2,91;16,793163934314
"3167";"Khsrp";"Ldha";"7";30,600004;3,6165138037973
"3168";"Tead1";"Psme2";"14";28,190002;5,13726684055759
"3169";"Gatad2b";"Itpkb";"1";84,270009;3,0417889580181
"3170";"Kcnk1";"sdcbp";"4";2,91;23,7657815217425
"3171";"Mlf1ip";"Iqgap1";"7";45,680005;3,8982857763954
"3172";"C2";"Tmbim6";"15";56,130003;3,64578586006815
"3173";"Emr1";"Tnfsf9";"17";29,670003;4,75848413718118
"3174";"Baiap2";"Ptma";"1";43,960005;3,7811598660394
"3175";"Raf1";"Lgmn";"12";51,450005;3,13444343479784
"3176";"Raf1";"Cd14";"18";19,46;3,96297302618855
"3177";"Plod2";"Rpl34";"3";60,550006;3,24438313072956
"3178";"Inpp1";"Rps3a1";"3";37,830003;3,21572671622962
"3179";"Dbx1";"Gnb2l1";"11";28,770002;4,29460230877106
"3180";"Smc4";"arpc1b";"5";85,030006;3,06767342830848
"3181";"Smc4";"Rpl24";"16";33,740003;4,38116246264376
"3182";"Leprel4";"Cd36";"5";8,11;4,29460110290575
"3183";"Paxip1";"App";"16";46,920004;3,07397501971857
"3184";"Gli3";"Rps3a1";"3";37,830003;4,05544110865242
"3185";"Ptcd3";"Snx3";"10";22,890002;3,19141405568266
"3186";"Zfyve9";"Il1b";"2";62,970005;3,97802351945605
"3187";"Sec22b";"Srgn";"10";32,420003;4,23894271070771
"3188";"Ccdc30";"Rps3a1";"3";37,830003;4,2946010291459
"3189";"Uggt1";"sdcbp";"4";2,91;3,30795057109772
"3190";"Mex3b";"Ptma";"1";43,960005;5,1008882280169
"3191";"Ccdc62";"sdcbp";"4";2,91;6,10125980710564
"3192";"Erp27";"cxcl2";"5";44,780003;3,07482453632635
"3193";"Rrp12";"Erbb2ip";"13";56,160005;3,38811335593098
"3194";"AI848285";"Rps3a1";"3";37,830003;4,24496094058179
"3195";"Fjx1";"Rpl35";"2";24,420001;3,64828220306815
"3196";"Homer1";"Atp5a1";"18";52,380004;3,88435340933946
"3197";"Scn1b";"Tnip1";"11";32,130004;3,06853833139265
"3198";"Gm6307";"Cd83";"13";21,600002;3,40841376299391
"3199";"Mgat4b";"Rps3";"7";54,070006;3,12436895697898
"3200";"Tfcp2l1";"Rps3a1";"3";37,830003;3,03756243639304
"3201";"D430041D05Rik";"Tmbim6";"15";56,130003;3,26030351345117
"3202";"Baz1a";"Lgmn";"12";51,450005;3,08812625820088
"3203";"C130060K24Rik";"Rps24";"14";14,42;3,33295924957703
"3204";"Thnsl1";"Rps9";"7";2,13;3,02983216085017
"3205";"Nfkbiz";"Rpl24";"16";33,740003;4,44867428695015
"3206";"Cgrrf1";"Cyba";"8";71,040005;4,31001211780202
"3207";"Pcdhga5";"sdcbp";"4";2,91;3,27855623279599
"3208";"Pcdhga5";"Rtp4";"16";14,550001;3,04198496058732
"3209";"Plekhg3";"Rps18";"17";17,98;5,72309168952447
"3210";"Lrrc9";"Irgm1";"11";28,840003;4,10337139280112
"3211";"Ncdn";"Il1b";"2";62,970005;3,57730615794989
"3212";"Ncdn";"Prdx1";"4";53,280004;4,5735689467624
"3213";"Gon4l";"spp1";"5";50,680004;3,09073300657326
"3214";"Tssk6";"Ctss";"3";40,740004;3,50201920569221
"3215";"Tssk6";"Gapdh";"6";59,320007;3,22841945603812
"3216";"Tpbpa";"Tmbim6";"15";56,130003;5,66974973582984
"3217";"Dopey2";"Rpl35a";"16";23,590002;4,009175861428
"3218";"Brs3";"Irgm1";"11";28,840003;4,29460107975039
"3219";"Ikzf3";"Rpl24";"16";33,740003;9,76221845452123
"3220";"Gdpd2";"Irgm1";"11";28,840003;3,05449767121348
"3221";"Pycrl";"Lamp1";"8";5,73;3,24275998650901
"3222";"Jmy";"Rsad2";"12";9,69;5,60737779788423
"3223";"Bmp2";"spp1";"5";50,680004;3,41380038217621
"3224";"A830018L16Rik";"Rps9";"7";2,13;3,27574043241465
"3225";"Arhgap23";"Rpl34";"3";60,550006;3,56295023977126
"3226";"Ankrd13d";"Itpkb";"1";84,270009;3,03260104315518
"3227";"Rs1";"Cd36";"5";8,11;4,29460110290575
"3228";"Nsun3";"Rpl24";"16";33,740003;4,99788802507159
"3229";"Cltb";"Klf6";"13";2,94;3,17475995916757
"3230";"Clu";"Tpt1";"14";40,290004;8,09232228215129
"3231";"Rapgefl1";"Cd36";"5";8,11;3,79101743948064
"3232";"Cryba1";"Rps9";"7";2,13;4,42621976098423
"3233";"Cryba1";"Erbb2ip";"13";56,160005;3,75080211411623
"3234";"Pdzd3";"sdcbp";"4";2,91;8,97140326038392
"3235";"Rnf103";"Capg";"6";32,270003;3,91703261063112
"3236";"Twf1";"Ptma";"1";43,960005;3,72560071244838
"3237";"C87414";"Tmbim6";"15";56,130003;7,7492490314817
"3238";"Crtap";"Apoe";"7";9,940001;4,40415437165696
"3239";"Crtap";"Rpl35a";"16";23,590002;3,87773382015809
"3240";"Spp1";"Cd83";"13";21,600002;3,14908050368831
"3241";"Bag3";"Rps24";"14";14,42;3,21400261468394
"3242";"Ngfrap1";"Dbi";"1";52,650006;3,2423425920752
"3243";"Grp";"Rpl24";"16";33,740003;76,629266537895
"3244";"Hist1h2ag";"Tor1aip1";"1";67,690008;3,44478275177454
"3245";"E330021D16Rik";"Mtpn";"6";15,270001;3,68170274984423
"3246";"Epm2a";"cxcl2";"5";44,780003;4,84944862429427
"3247";"Epm2a";"Atp5a1";"18";52,380004;3,5591325761539
"3248";"Kif4";"Apoe";"7";9,940001;3,49266631315546
"3249";"Rpp30";"Myl6";"10";76,750008;3,06096566019933
"3250";"Cd55";"Nfkbia";"12";24,000002;4,14559734650191
"3251";"Nkapl";"Rps24";"14";14,42;3,48911930269878
"3252";"Ankrd46";"Tnip1";"11";32,130004;3,05113908150095
"3253";"Ankrd46";"Lgals3";"14";24,600001;3,07222611543016
"3254";"Ptpro";"Gapdh";"6";59,320007;4,1682437816561
"3255";"Ptpro";"Cyba";"8";71,040005;3,61692351518004
"3256";"Nlrp10";"Itpkb";"1";84,270009;3,71797209971187
"3257";"Antxrl";"Gnb2l1";"11";28,770002;4,29460230877107
"3258";"Ndufb3";"sdcbp";"4";2,91;3,07876333556369
"3259";"Gm10471";"sdcbp";"4";2,91;4,78243671445733
"3260";"Ctsg";"Rps11";"7";29,140003;3,28807994358007
"3261";"Cog5";"Anxa5";"3";17,460001;5,10322584562088
"3262";"Zfp51";"Eef1a1";"9";43,650004;3,38703196298635
"3263";"Gm15760";"Arhgdia";"11";84,290013;3,97839687774705
"3264";"Xlr4c";"Iqgap1";"7";45,680005;3,06371446777757
"3265";"Csf1";"Cd53";"3";46,530005;6,77961911598661
"3266";"Dcaf6";"Arpc2";"1";38,490004;4,39923048591838
"3267";"Mylip";"App";"16";46,920004;3,8150960271356
"3268";"Card9";"Sat1";"X";72,380002;3,90914560293442
"3269";"BC037704";"sdcbp";"4";2,91;9,73723462314896
"3270";"Spnb3";"Cndp2";"18";57,530005;4,12159183461356
"3271";"Olfr592";"sdcbp";"4";2,91;15,2742995669804
"3272";"Nlrp9b";"rpl9";"5";33,660002;4,29470411144325
"3273";"Nlrp9b";"Tmbim6";"15";56,130003;85,2436985037277
"3274";"Tmem106a";"Nme2";"11";58,880008;6,1281446638838
"3275";"E330016A19Rik";"arpc1b";"5";85,030006;3,76454658447442
"3276";"Acad8";"Rps15";"10";39,720004;3,1068302328394
"3277";"Fbln5";"cxcl2";"5";44,780003;3,18896021597237
"3278";"Snord65";"Cd36";"5";8,11;10,8195370416418
"3279";"Ncf2";"Tor1aip1";"1";67,690008;5,44676259860737
"3280";"Tprn";"rpl9";"5";33,660002;3,39741815645856
"3281";"Gm10658";"Arpc2";"1";38,490004;3,5383950810417
"3282";"Dpf1";"Cflar";"1";29,160002;3,23243437042206
"3283";"Dpf1";"Irgm1";"11";28,840003;3,34837941172981
"3284";"Npff";"Cmpk2";"12";9,691001;4,6216043141629
"3285";"Npff";"Rpl24";"16";33,740003;4,78201101702422
"3286";"Atp2b4";"Rsad2";"12";9,69;4,37436046651902
"3287";"Il16";"Ptprc";"1";60,730007;4,36611245398324
"3288";"Senp8";"sdcbp";"4";2,91;3,23691959304659
"3289";"Prr5";"Rpl24";"16";33,740003;14,1033973039647
"3290";"Zfp457";"Atp5a1";"18";52,380004;3,57955170463453
"3291";"Lep";"rpl9";"5";33,660002;4,29470411144323
"3292";"Lep";"Tmbim6";"15";56,130003;85,2436985037277
"3293";"Tceanc";"Itpkb";"1";84,270009;3,21233224281935
"3294";"Olfr1308";"Irgm1";"11";28,840003;3,48067398486397
"3295";"Arl10";"Tfec";"6";7,61;3,6760723462402
"3296";"C78339";"Il10ra";"9";24,840002;3,07387390080775
"3297";"C78339";"Cd14";"18";19,46;3,53317265812104
"3298";"B3gat2";"Plek";"11";9,41;3,61336856898208
"3299";"Tyr";"Snx3";"10";22,890002;3,25188299080068
"3300";"Gbp1";"Rpl34";"3";60,550006;3,37242285408113
